Latitude,Longitude,City,Country Code
38.23185405891621,-67.84386354852829,nantucket,us
65.21684057405452,178.33935449614324,anadyr,ru
6.633476000934181,-18.018292437491198,goderich,sl
-0.9588557214186011,163.25257839707768,buala,sb
67.58388918015558,43.51806702317222,kamenka,ru
-19.437326186472006,-47.50793859374329,sacramento,br
46.41733792780303,-120.66479610337483,yakima,us
-11.94890753557928,123.02616997474689,kupang,id
48.38536801196966,132.24021957451055,babstovo,ru
51.59255673286418,-99.24585532570096,dauphin,ca
35.45459994269811,-124.28761567427472,pacific grove,us
-79.03940536710395,168.70236415045326,bluff,nz
53.244478895708056,1.554057313401188,great yarmouth,gb
34.64940864667487,-63.95360266020424,saint george,bm
56.388303763385295,1.327535650281419,scarborough,gb
25.53238607388434,105.8754615987362,anshun,cn
18.84556843176479,-1.1867936428618862,araouane,ml
19.259356302373092,63.883406986899104,sur,om
-19.18387207780104,132.93573742908825,alice springs,au
43.85898368995714,-31.601067607831766,lagoa,pt
52.00911885515296,-175.10914639909046,provideniya,ru
-37.092381306302265,32.89596472932186,umzimvubu,za
23.157707151581675,-38.988749799526516,ponta do sol,cv
57.476717583854025,28.37505893961631,ostrov,ru
64.40466399650896,2.5920989127203597,raudeberg,no
30.261883906254894,9.123764569633977,nalut,ly
49.06264376975372,149.32777440180672,vostok,ru
38.07867431762918,34.84890130706043,nigde,tr
-25.488141379023972,123.86229517189469,yulara,au
-24.20385760416707,-80.32985815467052,taltal,cl
43.364434402825424,-123.3674702771161,roseburg,us
51.288030431975244,85.16449540473354,shebalino,ru
-58.43750568360821,28.760376627222826,port elizabeth,za
-42.28541373517974,-85.18714852025957,ancud,cl
-17.930238970043504,111.2844613381198,karratha,au
22.56675140509907,159.77091212780107,hasaki,jp
78.95845817030002,-8.950886355850514,husavik,is
84.15225284382728,-176.17840269749198,mys shmidta,ru
64.38845013787537,110.2576930685023,aykhal,ru
53.309506201700515,-76.7952821521099,matagami,ca
-30.77587050026021,163.90927538289645,vao,nc
-38.72105436986606,160.03742623310353,nelson bay,au
59.97496309315528,-179.51522932469598,egvekinot,ru
13.102566714648987,130.718692573929,san policarpo,ph
71.65947448381246,48.14446059889815,belushya guba,ru
59.964655464815024,95.3049425741309,yuzhno-yeniseyskiy,ru
-36.63413063764483,65.37785169113562,souillac,mu
31.432853778295282,-26.340704328393514,ponta delgada,pt
39.438099065400166,67.72988071208883,panjakent,tj
-4.89175976519067,21.789700066777925,mweka,cd
77.82551539647875,162.80477586783257,cherskiy,ru
-19.639211660461214,-144.80709798332907,tautira,pf
71.91927540069088,16.53779513756976,andenes,no
34.860126632584354,140.22227339524466,kamogawa,jp
20.980322430776212,94.87873974987832,chauk,mm
8.24842496564257,-124.86596041439037,cabo san lucas,mx
-12.03906042909881,38.129558694370644,masuguru,tz
64.24707277269937,-59.39179891050303,sisimiut,gl
9.92964598645682,26.774280062707675,uwayl,sd
-26.916113238910583,175.63774832648892,kaeo,nz
22.85838447933328,121.53815755693842,taitung,tw
-19.175278809258685,176.1925613124169,isangel,vu
46.896749606895554,0.4246495862062716,chatellerault,fr
-15.765038388940994,-90.46431687770364,huarmey,pe
19.831856795332158,-107.95827043675916,tomatlan,mx
59.18285851249081,151.04009407192189,magadan,ru
-29.203105519041415,72.12661832690549,bambous virieux,mu
-80.06687585553982,142.0946232562306,hobart,au
40.988177449929765,-100.43520160108672,north platte,us
-4.980560062387099,148.37998824038976,kandrian,pg
72.5564230016515,111.75378471639846,saskylakh,ru
40.875352345779476,51.80445730707049,artyom,az
47.801450385682244,159.90227052672537,severo-kurilsk,ru
38.56042643217626,98.3862912423528,jiuquan,cn
32.743027744558205,-101.54389234559733,lamesa,us
-17.08982587858445,31.522512830517314,bindura,zw
52.89736062724788,37.10552385434181,novosil,ru
70.64259790956837,2.3506616227393238,roald,no
27.6340823773819,-14.826066718396902,aguimes,es
-10.179700962670239,153.20730634640938,samarai,pg
-23.380579887565432,-51.23056428812828,londrina,br
25.877262375354647,-71.75936354134566,cockburn town,bs
-20.039772063213107,60.670398911023085,grand river south east,mu
-12.489714831584308,90.43153676926232,bengkulu,id
-17.523333355639807,10.167296456453471,namibe,ao
-0.9903145631325714,35.57863028777592,narok,ke
63.50161838581107,-54.5637847122137,maniitsoq,gl
-38.03603513217933,-160.8522329304433,avarua,ck
39.529579170105364,120.63303534151521,lushunkou,cn
-49.501279439245096,-38.46401908020721,chuy,uy
10.618505228251976,-21.94271149570605,praia,cv
-26.396763353261143,121.4494134448421,port hedland,au
78.69619661565804,-117.60860445383332,norman wells,ca
40.84389147980457,-53.167993272130644,marystown,ca
14.280695681712587,-74.46063609760614,santa marta,co
-61.66715901171687,-18.36293896948459,cidreira,br
49.40155081825998,-67.9739908570179,baie-comeau,ca
29.04163960343712,32.44465660307267,suez,eg
4.761551631566618,91.7354754976717,banda aceh,id
5.522116211082462,29.625849205611274,maridi,sd
40.33110793811767,-64.46698203018735,shelburne,ca
0.5051267494654752,129.9961477964776,sorong,id
49.43763128782575,-52.75217608809757,bonavista,ca
42.3455196629443,-131.37944332149178,north bend,us
9.632685400303785,-17.593532745131682,bubaque,gw
-39.83613496063431,122.24334908159682,esperance,au
50.901082650251226,95.26416246933695,balgazyn,ru
41.63589510506503,-120.06524301929733,susanville,us
85.94876906475645,171.62708561953087,pevek,ru
-1.7589737387817763,37.47188501755136,makueni,ke
35.04107725746806,130.93830873276698,nagato,jp
33.388360071890204,36.12756318295226,qatana,sy
59.83456776110438,87.89913428645457,teguldet,ru
85.22596144639692,-12.993392806353398,illoqqortoormiut,gl
29.451318158252562,98.79887546898323,tezu,in
50.2677843401641,-57.72734038213028,deer lake,ca
6.086815532132292,3.3215684598895336,lagos,ng
36.482645915970295,-146.26772520265854,kahului,us
13.53993717841935,-104.5707630916032,lazaro cardenas,mx
-12.30032640003408,-85.97063059832493,chicama,pe
5.707235224841625,11.070207001947892,foumban,cm
23.725685679358122,28.638298289801668,sohag,eg
82.77957315111865,20.358786117409608,longyearbyen,sj
13.678920934412005,86.75338288005719,yarada,in
-6.61248805956923,-27.26721831034115,cabedelo,br
31.7756850635042,83.90535007478445,jumla,np
50.064896879730355,121.88333069936562,genhe,cn
68.5016123614273,18.049482548134733,sjovegan,no
45.245624363160715,112.0934981016797,erenhot,cn
57.99133205485575,127.73726330430486,tommot,ru
78.8415534710235,-169.4395451997473,lavrentiya,ru
43.19228406068592,-89.7748994349661,baraboo,us
53.449712680481895,-5.164389185314263,llangefni,gb
43.03929071359667,96.01800087158091,hami,cn
18.58897784101319,-101.26189909274277,zirandaro,mx
27.775199210212833,-118.92727754937985,san quintin,mx
9.198121030764057,151.60661736284294,kavieng,pg
36.06710203801143,-104.43564671863425,raton,us
-21.580254999443426,-25.72386141537669,caravelas,br
-30.349226929644175,35.736665603451456,richards bay,za
10.764900404794716,-83.71463619733956,roxana,cr
-52.94400774316809,-68.3118568971834,rio gallegos,ar
87.3803281803637,140.2020946794516,nizhneyansk,ru
53.201843800789305,-62.260651301253176,havre-saint-pierre,ca
51.44985347497766,62.17052826255471,lisakovsk,kz
63.44184830452957,-61.23799577822446,pangnirtung,ca
-22.634475076893523,-74.8175149864485,antofagasta,cl
28.78748447389914,137.3703601793535,shingu,jp
72.05617589301949,-8.876125420781506,vestmanna,fo
-13.725921681811073,-178.5600167704203,halalo,wf
60.54404586824623,-23.39322603073026,grindavik,is
2.6274191928980173,-62.91397861931395,boa vista,br
-21.66473084078241,94.59018895596625,palabuhanratu,id
-22.15303526949957,43.503717648824306,ankazoabo,mg
43.95904354130374,-92.42419724761693,rochester,us
-4.717162717295864,8.676709270243009,mayumba,ga
14.603316024437547,-90.94347628582277,patzicia,gt
64.89831697622222,66.20637561224166,muzhi,ru
-15.789421522384572,-25.35128692030824,maragogi,br
22.998402252658025,-102.40417825601112,pozo de gamboa,mx
88.94987091049862,-62.38984564201347,narsaq,gl
49.789992043372536,-70.81611069054946,saint-ambroise,ca
67.55349363614457,-80.1820240691786,clyde river,ca
28.252944746383122,71.47058439685111,khanpur,pk
62.80774898484938,-21.20138138650961,eyrarbakki,is
45.86464110055218,120.40987041272649,wulanhaote,cn
-30.475916461736468,118.10428975555345,northam,au
-60.44842675943791,174.04798884996984,kaitangata,nz
60.99359678938228,-130.84041255008145,whitehorse,ca
53.064612988416144,85.59888092536471,tselinnoye,ru
32.48928942909714,86.5391272773577,kathmandu,np
79.17541614223717,24.145685792693456,havoysund,no
1.4276950766337677,-172.9989222848721,saleaula,ws
-26.794435746052237,33.588266473414166,maputo,mz
-0.708289717604444,91.10826659702298,meulaboh,id
43.7676894639967,69.28339179730554,achisay,kz
52.18713731293647,92.01467439276075,chaa-khol,ru
62.26467994017381,23.137541938538504,seinajoki,fi
-38.57789113730228,-67.99216158185205,neuquen,ar
8.414778630038455,-38.265863650495845,itarema,br
17.19365694773198,-88.26362531141298,dangriga,bz
45.37872436627748,149.12703274311053,sentyabrskiy,ru
36.46071350077709,-11.852246415548422,aljezur,pt
67.39910650441581,15.40467032309283,fauske,no
25.2783330041554,-104.68818493700606,rodeo,mx
54.92958015646593,-122.45066643804523,mackenzie,ca
15.080314624774928,8.125554972671694,tanout,ne
51.50474616103455,137.7143521547062,gorin,ru
43.64579962060557,87.4291953770288,urumqi,cn
19.790908683397134,-13.61987723064243,atar,mr
52.830472811800036,120.77336313055685,amazar,ru
44.32857189113275,77.32117322679773,saryozek,kz
-31.971501250572445,-51.07959049157034,rio grande,br
18.471307179472262,-8.836721761104172,nioro,ml
-9.54523234890398,-33.679068467897935,sao jose da coroa grande,br
69.80607991938706,-1.656624284171528,klaksvik,fo
46.27239320687502,-134.41515375571,port hardy,ca
46.9467995952441,-82.02033508201737,espanola,ca
45.83124417480181,24.402565553630723,nocrich,ro
0.4460799262523807,159.23976966989068,kieta,pg
58.779233197308685,38.815290097461855,chebsara,ru
5.489598055644677,131.7629429334777,kloulklubed,pw
-7.253315638880551,172.88770239071215,lolua,tv
60.72364286503091,150.14657276370275,ust-omchug,ru
65.3893804288061,114.50353470523021,udachnyy,ru
-62.15273362304963,27.46855710298297,kruisfontein,za
41.8577765158841,-89.7413637512579,sterling,us
45.80184760846379,114.01164748387316,baruun-urt,mn
39.83074487124935,37.89495844243095,susehri,tr
-45.09057780074554,-68.97410464010117,comodoro rivadavia,ar
47.615099877837366,85.6413321849434,zaysan,kz
-7.615570334094002,2.5978652979488004,gamba,ga
20.758608737885297,-70.35128548630308,puerto plata,do
-16.556699892980944,167.96583840503706,lakatoro,vu
2.132320770434859,-2.1115692767408234,axim,gh
8.95556646363545,9.25586536581352,lafia,ng
39.78221571276043,-21.515141527397788,vila franca do campo,pt
47.64455262246011,-5.080830212558396,plouzane,fr
-8.949254479645475,30.040604619796454,mporokoso,zm
-8.97032307449615,52.10886439449098,ambilobe,mg
25.365646507084534,-83.90643572160192,englewood,us
80.66429802083698,-42.93666927977074,ilulissat,gl
24.987252118973686,49.15483377608976,buqayq,sa
17.154293250267813,18.095962541825884,faya,td
1.8065341296647546,-46.987130872914264,salinopolis,br
13.276107060547844,-36.32492630542512,porto novo,cv
18.659589492411996,10.48955748304735,bilma,ne
59.68620869779096,-87.06892008962674,attawapiskat,ca
-17.501178147598992,148.97055604399526,ayr,au
12.98370547345479,20.65530267844869,abeche,td
-25.24613453974854,41.95946160452519,toliary,mg
62.17114476598252,49.366469456423005,zheshart,ru
5.811236075806349,17.90172590569432,bossembele,cf
42.35654595446425,-61.46087204058742,halifax,ca
8.459919812651464,60.5038421428884,bandarbeyla,so
55.54119939671838,-16.28450739668787,dingle,ie
11.002931165978993,-67.94378266664616,puerto cabello,ve
22.074065325274375,138.2290710530052,naze,jp
4.553496644302129,19.76885354693215,bosobolo,cd
10.545991786752907,-24.80128189568771,sao filipe,cv
50.63377843291303,-134.9611068408223,ketchikan,us
40.80886980071574,88.03827171732809,korla,cn
62.897992805442954,56.31616551442713,troitsko-pechorsk,ru
-4.531711664938825,-29.33825645723701,nisia floresta,br
26.92320322168834,29.34723728299801,abnub,eg
-38.75168203906707,-61.264211156859915,punta alta,ar
-2.530636872846074,29.311426688120804,gikongoro,rw
-0.806701734775146,0.2299404219697294,takoradi,gh
23.438815530081442,78.03605908448918,gairatganj,in
41.600994174983214,-69.52437881442066,harwich,us
-17.06164921440525,-74.01585254469543,camana,pe
15.692985330555231,127.19101367756855,gigmoto,ph
61.0220381130207,83.39756569644135,togur,ru
-17.908598263041526,21.284521342079103,shakawe,bw
29.0800600433398,-96.5787217592258,el campo,us
54.00330126192955,113.34024852927644,bagdarin,ru
48.40705886990091,-52.01973223491069,torbay,ca
28.24546319046901,-114.2207918478907,guerrero negro,mx
45.062645693635034,62.359167661288296,kazalinsk,kz
46.82305402504815,-55.80699289711238,grand bank,ca
31.548207704035278,30.704415422117847,rosetta,eg
42.172704042257635,-118.24877773743594,winnemucca,us
-1.6828768187623808,134.29667230123448,manokwari,id
24.316673636352263,-85.49347164925722,mantua,cu
20.943567992272264,-18.342881469543528,nouadhibou,mr
20.78858483648544,117.09896999923694,jiazi,cn
-34.67390820148079,146.11015316041852,leeton,au
12.923871401737898,98.48451352523955,mergui,mm
13.905894006343516,-60.28121114698533,dennery,lc
-3.4480334531406243,27.810837983045644,kampene,cd
50.577769990140865,144.55836316084645,katangli,ru
54.68781073655845,-109.9396596686243,grand centre,ca
27.674679101288163,105.11273264294493,wufeng,cn
41.94236190346888,42.60413948218033,vani,ge
48.809784197611265,-86.2266068267768,marathon,ca
31.192832547919778,-91.0762958654382,natchez,us
-36.09864505201402,175.02425635755134,warkworth,nz
57.38447887369662,16.28830537766595,oskarshamn,se
21.48547981589114,25.528328333903744,marawi,sd
20.75486004599871,-158.93447147376082,nanakuli,us
29.789644890066896,73.18518585378723,dunga bunga,pk
64.8860544832792,120.89389069196159,vilyuysk,ru
-22.086324951289626,-56.85132993585489,bela vista,br
36.93414926998163,-107.64199531473314,aztec,us
39.54208908180246,-77.22721226000107,mount airy,us
43.298913646944754,-15.96963426092529,muros,es
-22.761087125834052,-32.18084563344277,vila velha,br
13.20150039621673,132.9049978759433,meyungs,pw
41.67385350550924,-112.37624603303142,brigham city,us
6.065570855006115,107.58459569585455,bac lieu,vn
47.44023075198402,-62.447404382442926,cap-aux-meules,ca
70.29562825012857,72.84832452086272,yar-sale,ru
11.415908137115906,-71.42760655187979,maracaibo,ve
7.229231271944698,101.35541277502927,yaring,th
4.1780990961485855,-65.15859156816394,inirida,co
-26.969164276183214,-99.68321900684379,pisco,pe
-29.06828960653783,-83.39159134589971,coquimbo,cl
-32.08921052967512,167.93623939730566,ahipara,nz
-5.165535544174347,106.94151652813531,teluknaga,id
-20.384118311104658,13.878917628722888,khorixas,na
-2.7126856004332325,34.65668228225874,kisesa,tz
-14.863091227811154,-33.324119536813384,conde,br
-6.306711438493139,-45.17608503180551,sao raimundo das mangabeiras,br
-9.55240718368836,14.156181321450305,caxito,ao
-10.492174425907308,163.4184895338451,kirakira,sb
66.29491462006325,-134.868551920141,aklavik,ca
64.92999511139914,151.08273389162792,zyryanka,ru
9.714788472792904,22.28583465638451,birao,cf
-13.431089248673516,58.82208062157335,cap malheureux,mu
-40.530287011115426,157.73272537774704,ulladulla,au
-34.786909425414265,-56.79334093533329,delta del tigre,uy
47.985001417724135,50.091541853958574,inderborskiy,kz
63.771937353383976,-135.15820803073473,mayo,ca
32.97772508529032,-109.64004614693783,safford,us
-32.30704725084546,-42.06170096356951,laguna,br
-21.06632053624456,-82.22241539372554,marcona,pe
-18.554354707776326,50.954509454070035,toamasina,mg
67.8380651739073,128.86586362619357,batagay-alyta,ru
18.31847847207233,75.09363294144899,karmala,in
14.508140481287441,25.42992136790403,kutum,sd
-2.8587375054249122,-28.66443848150439,natal,br
45.30229310670299,-109.65590420605818,laurel,us
66.76984366248331,75.1517305107273,pangody,ru
41.18453852644453,4.515315773143868,mahon,es
-11.929246878724058,52.0335250140175,sambava,mg
-7.457990510500366,112.01500916883447,wates,id
60.127238453049955,72.03284863664399,salym,ru
11.89772694563159,26.860068800929014,babanusah,sd
48.6886565129941,70.3505757302787,atasu,kz
30.622721414038665,-121.08683859532947,isla vista,us
62.46805337889535,113.82690014678019,mirnyy,ru
-42.948845734426975,131.69471263860538,port lincoln,au
-44.37395343125739,134.98616477075626,mount gambier,au
-25.147365902581967,-47.017624027889354,iguape,br
61.49826168763627,-28.438770454795502,olafsvik,is
56.31083002786366,-144.60778880221613,palmer,us
56.07243874545321,59.634214415715064,nyazepetrovsk,ru
-30.51015529197913,146.65012940749955,dubbo,au
-49.280329949223,24.42748147183289,plettenberg bay,za
2.5282580039603744,175.09289062768045,rawannawi,ki
64.68672003226766,155.52476796422337,dukat,ru
-2.1842602852914865,-56.570278876149985,terra santa,br
2.639893406468886,140.99329538339862,vanimo,pg
2.728345422837961,31.7049662285346,pakwach,ug
24.19783012632446,58.1845128024608,ruwi,om
24.85102014002082,109.74765511056319,luorong,cn
46.94435677270434,98.90835743688712,moron,mn
55.0321002191462,46.153424440099315,poretskoye,ru
12.748024763588958,-67.63539167570671,rincon,an
-46.69218661400323,-56.726978528248,necochea,ar
-32.945330744486924,-69.93048815623612,los andes,cl
41.769235368571856,39.443777263388824,besikduzu,tr
54.97245163447829,108.81101176458321,severobaykalsk,ru
25.43870710905287,50.97953545279444,umm bab,qa
-32.22831691426141,179.34026130430357,ruatoria,nz
17.755031628443135,138.1041574362639,airai,pw
65.25951264964957,32.17544050842582,kalevala,ru
43.956984221909295,21.773786297607927,bogovina,rs
58.82277250963469,47.26380254355897,bogovarovo,ru
-4.183255684895826,37.66429765923263,same,tz
39.14302406574865,111.45049746341931,yuanping,cn
17.860226533459027,-123.17469290044133,constitucion,mx
2.1314943092944674,-15.40174608622678,mattru,sl
45.3388611329479,-89.85340686563227,merrill,us
51.48195631124358,-133.14641459138758,prince rupert,ca
31.01023138060056,-103.89296671497435,pecos,us
48.46397379020175,-6.611265447370442,penzance,gb
20.44054710388903,121.58389708728367,basco,ph
66.70334255495067,143.35994667792517,khonuu,ru
-5.116316670523872,-42.37242733148673,altos,br
4.34098795474668,-30.406382302971963,touros,br
45.07201919299334,0.2396328100581684,bergerac,fr
-3.6648778517008367,-57.69179538231522,maues,br
60.67686493968756,-120.8328914267916,fort nelson,ca
19.359522666204967,64.70714267380922,dwarka,in
65.2348913030703,167.85385965646952,kamenskoye,ru
61.38357286052823,68.3513788379687,kondinskoye,ru
55.571144749656185,148.76154629437923,arman,ru
27.6192426851933,-73.74744807058255,marsh harbour,bs
50.925494960094,53.73275788477983,chingirlau,kz
60.81898362722603,110.38426990732961,yerbogachen,ru
57.8325945093392,-1.0454138742819339,peterhead,gb
43.807219919644695,22.66455490551101,gramada,bg
51.33322550630504,-8.397682502866473,kinsale,ie
4.301705681087029,-11.400543804364531,buchanan,lr
57.08536509916223,-15.15997628474247,westport,ie
-28.377879759959335,5.847174249819318,luderitz,na
16.094216783609184,117.5683626659586,macaboboni,ph
7.415556762824565,15.113543695472373,bocaranga,cf
-4.658612582384023,17.918508417331992,bulungu,cd
69.00564295628627,164.7322240391191,bilibino,ru
3.1217517885742154,-118.11333469771722,san patricio,mx
51.5568130342692,-96.54841485602486,gimli,ca
47.18561072304212,48.723363305145256,krasnyy yar,ru
20.18590917659067,37.83895433063796,sawakin,sd
66.96047782633892,120.62094400446313,zhigansk,ru
11.511505240421158,112.67620721893536,cam ranh,vn
60.00255960911082,45.095415591941446,nikolsk,ru
-6.759121015450518,-64.73072440188004,canutama,br
-18.54656286644419,-48.159657150458116,araguari,br
48.89036551990466,-60.43143479267964,channel-port aux basques,ca
-29.482021762259613,-62.23785379298157,rafaela,ar
39.11564154774706,126.87727164173037,seoul,kr
38.96040446713201,23.419271033744366,ayia anna,gr
-3.142437711041211,-6.936923914753265,harper,lr
35.809424580442624,92.81431872540418,yumen,cn
23.562999989657186,-100.31807662383093,doctor arroyo,mx
0.3252419314005408,-16.070106060701903,robertsport,lr
54.26609151953309,140.02481622066682,mnogovershinnyy,ru
39.53836034044144,75.22281116322173,kashi,cn
48.05567479665186,17.053322159780464,bratislava,sk
7.248870474080476,7.35789230509522,ankpa,ng
-5.839658270830768,25.292958833650175,lubao,cd
37.19148111333547,5.651208863262411,constantine,dz
59.900759096331996,131.18386751217497,amga,ru
35.01327265170988,151.09653167968742,nemuro,jp
27.087223246568882,-91.57784814066791,morgan city,us
27.468405700545105,90.21520683089193,tongsa,bt
-6.759437131342025,109.23633359941681,kramat,id
17.183192408111424,113.21007299055799,wanning,cn
-50.47224033865136,-54.815202718067084,rawson,ar
-7.1080592974165455,38.545760678676686,maneromango,tz
64.82748849689142,31.151024033243004,kostomuksha,ru
-23.591963557182694,154.16957071762602,hervey bay,au
18.675396154208897,72.60218180128919,alibag,in
16.426794100666015,120.20452892798892,caba,ph
69.95469824465178,26.76841616339297,kjollefjord,no
22.097770999915824,134.63191020635452,gushikawa,jp
-5.690787687928307,12.59527470882199,cabinda,ao
59.86234751990827,-138.45962463112195,haines junction,ca
-5.680182878449429,41.901676699372445,chake chake,tz
55.09750763911251,-58.758443961855676,saint-augustin,ca
-11.50292348111904,128.43585799840673,nguiu,au
47.14990617133114,97.18726069396973,kungurtug,ru
53.89725582712964,152.63258204708302,sobolevo,ru
22.05401147924185,54.22239105959932,abu dhabi,ae
